id,revenue
3576,26147030.77
3577,31888826.82
3578,264206187.48
3579,34480351.26
3580,34800468.17333333
3581,177038094.44
3582,94814154.98666666
3583,613083.59
3584,43759451.15
3585,39692085.58
3586,33410907.823333334
3587,8749525.49
3588,1205375.2833333334
3589,22803201.58
3590,46122075.3
3591,544599924.5433333
3592,1036221.38
3593,120562.75666666667
3594,14450273.94
3595,9464717.186666667
3596,23653657.54
3597,18793053.4
3598,34762448.36666667
3599,14020827.753333334
3600,6381437.683333334
3601,129375.0
3602,1959716.05
3603,32499447.843333334
3604,4883573.41
3605,96269395.16666667
3606,3222821.486666667
3607,159747760.78333333
3608,149516103.01333332
3609,870028.9166666666
3610,29602896.31
3611,562998.3333333334
3612,13489530.033333333
3613,4709153.946666666
3614,112960672.69666667
3615,71542775.09333333
3616,52896420.61
3617,26124751.48
3618,144333627.87666667
3619,783923.8
3620,182309649.61333334
3621,238850800.49
3622,650897480.3166667
3623,94812135.36
3624,183787.22666666665
3625,1900752.3933333333
3626,19541814.703333333
3627,28983056.116666667
3628,650550613.83
3629,3731069.35
3630,2584635.296666667
3631,59938839.57
3632,63806024.82666667
3633,36069807.48
3634,3214741.776666667
3635,2020776.2
3636,58016240.406666666
3637,1352842.69
3638,17708477.313333333
3639,135601586.16333333
3640,321689944.06333333
3641,3664419.8233333332
3642,1186429.09
3643,12747807.19
3644,1857758.0833333333
3645,18620472.57
3646,5318670.456666667
3647,17344280.893333334
3648,6963636.456666667
3649,8952538.2
3650,33413069.346666668
3651,595921384.0433333
3652,32214427.60333333
3653,291470133.3
3654,10603904.566666666
3655,16321372.313333333
3656,40182251.1
3657,57060.693333333336
3658,7579408.066666666
3659,106506542.89333333
3660,280789443.41
3661,27522394.436666667
3662,30140106.596666668
3663,538260848.9
3664,441192.13666666666
3665,526216.9833333333
3666,11357832.566666666
3667,191233386.43666667
3668,23014771.876666665
3669,1730856.11
3670,63844232.02333333
3671,97444291.98666666
3672,6461864.633333334
3673,158470613.89
3674,16739940.753333334
3675,277324068.12
3676,127176215.8
3677,4862376.8133333335
3678,37631390.48
3679,64405339.486666664
3680,3953156.5933333333
3681,10253009.766666668
3682,160585916.82
3683,2972998.026666667
3684,95646121.20666666
3685,178333800.50666666
3686,6464751.003333333
3687,161843431.46333334
3688,5530121.04
3689,664407.69
3690,138218228.34666666
3691,3260033.3466666667
3692,2802577.28
3693,194606170.43333334
3694,113291305.05666667
3695,125234246.91
3696,59491153.056666665
3697,20124962.016666666
3698,47732337.67666667
3699,9035314.5
3700,36227466.083333336
3701,35459674.513333336
3702,166117.12666666668
3703,104972379.72333333
3704,50114622.99
3705,3512335.216666667
3706,88630272.86666666
3707,1359167.5633333332
3708,5440963.19
3709,244614139.61
3710,42438807.22
3711,2445512.88
3712,50187649.593333334
3713,13420644.83
3714,1436513.3233333332
3715,16950270.526666667
3716,2096734.7866666666
3717,85023.66666666667
3718,5090552.796666667
3719,38066285.20666666
3720,7315829.9366666665
3721,680024.4733333334
3722,139802594.97333333
3723,930617.5966666667
3724,23721284.956666667
3725,47975992.013333336
3726,16857438.69333333
3727,115198973.11333333
3728,204911889.78
3729,28607166.21
3730,102123193.24333334
3731,166317238.56
3732,546530.3066666666
3733,300265240.3066667
3734,223061629.81
3735,9515194.763333334
3736,13965754.863333333
3737,29596803.476666667
3738,326691.7266666667
3739,2538113.8566666665
3740,34709514.44
3741,1855735.65
3742,134067908.4
3743,90788069.74333334
3744,155351981.92333335
3745,42508028.57333333
3746,173304563.24333334
3747,2026977.79
3748,1138552.75
3749,54893062.20666666
3750,6732883.583333333
3751,12835385.72
3752,563358.5733333334
3753,20036227.366666667
3754,30389810.956666667
3755,119119961.99
3756,32304008.233333334
3757,323519494.8333333
3758,132279173.88
3759,8419943.563333333
3760,240194908.29333332
3761,48192305.22
3762,364019759.3233333
3763,5967641.6866666665
3764,39419301.62
3765,5644021.903333333
3766,2211390.12
3767,35117295.983333334
3768,16357940.0
3769,1523148.2233333334
3770,7122156.066666666
3771,37697256.733333334
3772,21282595.043333333
3773,23049997.383333333
3774,21321567.92
3775,177428882.60666665
3776,130462713.88666667
3777,6553139.94
3778,165515.1
3779,26030831.636666667
3780,222760.98333333334
3781,16736206.966666667
3782,2586496.88
3783,23325051.1
3784,9510766.85
3785,409572400.36333334
3786,32281129.296666667
3787,204885865.74666667
3788,597010559.7866666
3789,88030691.74333334
3790,3388839.9633333334
3791,7730488.373333333
3792,159855.97666666665
3793,1832880.7766666666
3794,981219.3833333333
3795,868294779.8166667
3796,6892230.13
3797,34633239.68666667
3798,164226019.09333333
3799,9941302.43
3800,1005397.7433333333
3801,84594166.63
3802,374761.62666666665
3803,18713398.14666667
3804,1281847.6766666668
3805,49148794.97
3806,96518358.66333333
3807,4332498.583333333
3808,1846254.3066666666
3809,19103419.476666667
3810,7969576.856666666
3811,26673027.756666668
3812,4438950.75
3813,815235.0733333334
3814,2440545.9833333334
3815,124032308.74333334
3816,179230239.00333333
3817,198906883.27333334
3818,64088606.24
3819,190799696.36333334
3820,73692041.87333333
3821,70806163.01333334
3822,8106293.796666667
3823,10530179.046666667
3824,1766178.4933333334
3825,22155222.64666667
3826,131144275.88
3827,52495252.24333333
3828,4986996.923333333
3829,264592.1
3830,35108590.39
3831,343388.3466666667
3832,176485288.23
3833,66109391.14333333
3834,8899224.84
3835,12027005.66
3836,1619991.0533333332
3837,36009419.38666666
3838,106723202.52
3839,6108697.406666666
3840,54122337.97666667
3841,20049071.326666668
3842,32630596.25
3843,40780608.57333333
3844,576084.34
3845,476211.7766666667
3846,1481028.8466666667
3847,3776421.1266666665
3848,1655884.2333333334
3849,119420045.66333333
3850,31369969.93
3851,72749926.61666666
3852,549219.3
3853,101807216.61666666
3854,1789282.81
3855,1090388.8066666666
3856,27748978.46
3857,450924211.87
3858,176975.84
3859,10158126.156666666
3860,32743323.17
3861,42860770.76
3862,14955727.733333332
3863,82719517.15666667
3864,86950593.7
3865,146184280.11666667
3866,6143025.196666666
3867,100160095.89
3868,6440093.57
3869,36389052.45666666
3870,137088173.39333335
3871,759928644.0266666
3872,56142270.92
3873,39098262.763333336
3874,416176.47
3875,70059756.93333334
3876,1225036.1066666667
3877,31468861.793333333
3878,285761333.31333333
3879,355861039.61333334
3880,4362042.24
3881,117082.15333333334
3882,3881047.0166666666
3883,2877329.046666667
3884,829967658.17
3885,6351937.98
3886,23934804.793333333
3887,12150702.376666667
3888,4953196.803333334
3889,13207089.043333333
3890,149491981.92
3891,7228800.933333334
3892,10157161.843333334
3893,544003261.6733333
3894,91470349.84333333
3895,50341732.48
3896,21910768.503333334
3897,21473941.296666667
3898,31779716.53
3899,657306904.5866667
3900,176862532.23333332
3901,9027168.27
3902,915449.34
3903,20281160.136666667
3904,7857641.6033333335
3905,19879037.58
3906,203446814.54
3907,16946031.953333333
3908,6253322.57
3909,505875.19
3910,57749126.413333334
3911,776290.6
3912,14240586.086666666
3913,83559967.95
3914,21695821.506666668
3915,249070750.2
3916,99589.79
3917,24254414.66
3918,2226005.4033333333
3919,35623772.766666666
3920,67153197.38333334
3921,1612521.3766666667
3922,20361084.723333333
3923,24154365.68
3924,23504609.456666667
3925,250193882.34666666
3926,2148668.91
3927,119384590.57333334
3928,158942863.25666666
3929,55344964.903333336
3930,3057376.1233333335
3931,4311246.716666667
3932,13794348.05
3933,11545306.29
3934,60808514.18
3935,137590.98333333334
3936,6397078.15
3937,147877445.75
3938,4962172.656666666
3939,86545791.85666667
3940,2885444.53
3941,32940928.743333332
3942,296523559.65
3943,866874773.3533334
3944,34462502.376666665
3945,102025978.54666667
3946,2840688.4366666665
3947,90575497.64666666
3948,7494504.766666667
3949,1825584.6166666667
3950,892997.0233333333
3951,8805941.23
3952,53558659.51
3953,230452155.98333332
3954,435256069.66333336
3955,19232807.47
3956,114623805.96333334
3957,9191602.0
3958,3832883.33
3959,7863036.956666667
3960,1609656.68
3961,64782289.843333334
3962,3900541.8266666667
3963,18179998.026666667
3964,874490216.7833333
3965,91226023.67666666
3966,18297111.393333334
3967,373737330.99333334
3968,36649048.31666667
3969,15125356.83
3970,82995395.06
3971,10318258.85
3972,68751509.36
3973,31695968.163333334
3974,502338.2366666667
3975,107958611.56
3976,64878238.57666667
3977,96980451.58
3978,164629143.82666665
3979,12978772.286666667
3980,1029717.2566666667
3981,1226397.4033333333
3982,9719486.113333333
3983,23246135.25
3984,106236180.16
3985,2421522.526666667
3986,789990851.55
3987,40738086.26
3988,5337686.873333333
3989,33484251.253333334
3990,35198101.65
3991,1379822.32
3992,10343925.283333333
3993,13051474.223333333
3994,44720500.63333333
3995,39557240.03666667
3996,49192172.166666664
3997,3809402.1733333333
3998,150957731.64333335
3999,14619677.42
4000,26210622.64
4001,4493770.613333333
4002,308594444.42333335
4003,4342014.803333334
4004,52776450.81333333
4005,1116605.06
4006,39976219.85
4007,908352.4233333333
4008,5529141.136666667
4009,17311970.316666666
4010,3976445.1333333333
4011,11684703.356666667
4012,123937957.4
4013,72384081.96666667
4014,716590.82
4015,67116888.34
4016,27027370.56
4017,2518370.8266666667
4018,42943040.02333333
4019,199510360.16666666
4020,39879494.166666664
4021,42761059.656666666
4022,21729169.06
4023,179974966.23
4024,84776248.40666667
4025,598007.73
4026,138110622.49
4027,90956488.73333333
4028,1704943.3633333333
4029,484797.5233333333
4030,29110818.87
4031,108045400.31666666
4032,192730.05
4033,43981201.13
4034,782987.24
4035,62532278.02333333
4036,3244662.4233333333
4037,25889276.903333332
4038,6902180.746666667
4039,36635990.99666667
4040,7727504.413333333
4041,3113692.7666666666
4042,42209203.85666667
4043,3131947.4
4044,94293207.38666667
4045,195629021.18333334
4046,12568912.846666666
4047,916871013.2333333
4048,3035455.2133333334
4049,140253.14333333334
4050,3027264.3933333335
4051,418977221.67
4052,12725053.49
4053,3395717.13
4054,517529.0366666667
4055,4178533.69
4056,13370559.77
4057,1551135.5866666667
4058,29088102.64666667
4059,1253554.8033333332
4060,40273116.67
4061,246715951.80666667
4062,39857170.03
4063,34577471.57666667
4064,779198877.1433333
4065,110810728.41666667
4066,8992169.26
4067,30058668.69
4068,10696088.146666666
4069,13195937.653333334
4070,132994264.29333334
4071,7606057.53
4072,21795431.35333333
4073,194060006.94666666
4074,2001527.0666666667
4075,6881054.31
4076,57494918.03666667
4077,501029188.95
4078,29123943.42
4079,201552020.06666666
4080,4623393.17
4081,12053686.516666668
4082,217214379.01666668
4083,52498772.78
4084,57902.91333333333
4085,5464843.486666666
4086,193549206.74333334
4087,1880011.5
4088,43691707.20666666
4089,19488819.7
4090,2894739.0366666666
4091,78418190.07
4092,88807391.53333333
4093,33182304.93
4094,6397104.456666667
4095,150354582.60333332
4096,28172822.006666668
4097,56976801.68333333
4098,2125583.41
4099,7859867.923333333
4100,37667560.68666667
4101,50039253.71
4102,6444963.47
4103,40825916.47666667
4104,6802230.406666666
4105,513740.9166666667
4106,9107525.656666666
4107,496576.8933333333
4108,19664821.94
4109,623270.9
4110,21452938.283333335
4111,4690929.116666666
4112,21798168.826666668
4113,2926151.7666666666
4114,500655529.94
4115,5788964.056666667
4116,17033199.59
4117,9171832.316666666
4118,30982117.576666668
4119,66146309.68666667
4120,2173664.196666667
4121,6949151.25
4122,201086309.13666666
4123,13229227.893333333
4124,48576796.46666667
4125,20675136.5
4126,10836686.916666666
4127,2822922.933333333
4128,13899909.62
4129,2174530.283333333
4130,6764235.003333333
4131,96917143.2
4132,181774735.41
4133,34548518.29666667
4134,16647018.333333334
4135,8767209.41
4136,829890535.6766666
4137,6965351.356666666
4138,33478016.616666667
4139,19160082.37
4140,4228455.273333333
4141,3831680.86
4142,57442323.19
4143,30490746.123333335
4144,2460329.77
4145,203509430.91
4146,2893893.6566666667
4147,139691.04666666666
4148,26704436.88
4149,5718351.203333333
4150,2029974.1633333333
4151,6210751.113333333
4152,43588606.333333336
4153,81504410.87666667
4154,7530800.403333333
4155,23471294.293333333
4156,1287311.1566666667
4157,1968536.2066666668
4158,3394143.816666667
4159,104341100.33333333
4160,671861421.46
4161,11361229.93
4162,19820680.23666667
4163,175375168.27333334
4164,7577228.523333333
4165,11179857.24
4166,4649726.173333333
4167,176604171.78666666
4168,27549025.55
4169,20191552.356666666
4170,15719331.043333333
4171,134690736.67666668
4172,120967385.39
4173,8737235.836666666
4174,9080066.08
4175,5116310.546666667
4176,14133130.793333333
4177,308027.95666666667
4178,422356987.0933333
4179,1341268.8133333332
4180,164485194.44666666
4181,40984375.75
4182,6918063.84
4183,46780399.88666666
4184,12842595.096666666
4185,2128297.296666667
4186,17534182.11
4187,12272161.396666666
4188,5791115.1033333335
4189,3613434.14
4190,252073.48666666666
4191,4330467.863333333
4192,301870.45666666667
4193,143425802.39333335
4194,236185599.74333334
4195,20364143.616666667
4196,14554542.146666666
4197,47109931.10333333
4198,541164.1266666667
4199,20371420.67
4200,110568657.39333333
4201,67112965.89
4202,223557761.09333333
4203,15513429.65
4204,34022832.53333333
4205,3749359.39
4206,19681369.71
4207,361282279.76666665
4208,551735884.6233333
4209,37502361.25333333
4210,135301722.39666668
4211,35674707.03333333
4212,240974732.46666667
4213,1489945.9933333334
4214,12085814.723333333
4215,2370800.526666667
4216,542850.3666666667
4217,4466832.6866666665
4218,50631772.98
4219,12628982.34
4220,27206658.096666668
4221,759681.52
4222,1049979.6833333333
4223,77346117.35666667
4224,4760084.3966666665
4225,57439436.053333335
4226,71911034.05
4227,20693367.33
4228,167165.6
4229,110334089.52
4230,16425052.93
4231,1845355.0033333334
4232,17335847.74
4233,178675321.14666668
4234,27219163.68
4235,22458572.14666667
4236,2694399.1633333336
4237,3349473.3333333335
4238,22790953.726666667
4239,223804588.91333333
4240,458528615.89
4241,292871788.44666666
4242,43656559.52
4243,188772.58
4244,21725530.42
4245,5616893.46
4246,2269141.7333333334
4247,67661937.14666666
4248,5752694.76
4249,20089401.473333333
4250,25782175.226666667
4251,8332203.776666666
4252,99778748.03666666
4253,93517381.12666667
4254,184264356.54
4255,47044221.74333333
4256,323404544.8333333
4257,143072671.19
4258,23918749.083333332
4259,8220632.773333333
4260,175159923.61
4261,1933696.35
4262,696725.5533333333
4263,2009529.93
4264,515161726.1
4265,53219389.156666666
4266,8366965.083333333
4267,15866879.49
4268,14388160.55
4269,4383103.116666666
4270,546848923.2066667
4271,105206677.71
4272,166963.99
4273,54261844.346666664
4274,60284331.89666667
4275,7691895.696666666
4276,26533917.336666666
4277,53723647.54
4278,19566658.836666666
4279,306548763.7366667
4280,243677.82
4281,3696535.2
4282,62183999.626666665
4283,594955.52
4284,4403311.596666667
4285,556950.7633333333
4286,596777881.49
4287,10822912.473333333
4288,42242811.89
4289,90271842.75
4290,69812580.28333333
4291,12318200.76
4292,2526679.513333333
4293,11612426.766666668
4294,90698504.46
4295,95259757.00333333
4296,49994304.23
4297,70754545.08333333
4298,2689224.4
4299,26129880.54
4300,79882475.03333333
4301,3886056.9
4302,3553009.3766666665
4303,7108317.68
4304,9313688.756666666
4305,49213864.696666665
4306,15441186.043333333
4307,321631.0733333333
4308,566218.2
4309,62156633.99333333
4310,1393347.3266666667
4311,654605.67
4312,142760491.58
4313,331264762.7366667
4314,11645064.373333333
4315,285544165.19666666
4316,327088095.47
4317,2811255.0566666666
4318,42046166.04333334
4319,1493786.1933333334
4320,17934300.3
4321,36524981.85333333
4322,2829390.026666667
4323,9466425.523333333
4324,11979600.496666666
4325,6339375.13
4326,15329369.953333333
4327,51457489.5
4328,9022703.606666667
4329,410509.7833333333
4330,674681594.7433333
4331,25415429.91
4332,74660639.76
4333,6869561.743333333
4334,80562626.72666667
4335,128207870.94
4336,39352976.67666667
4337,121663.83333333333
4338,295865068.3
4339,57874231.516666666
4340,16437432.45
4341,38871256.443333335
4342,17982593.74
4343,28008753.823333334
4344,453923.2766666667
4345,5942332.79
